Category,Text Size [MB],Pattern Length,Alphabet Size,Time [ms],Algorithm,Best Algo
genome,50.0,16,64.0,0.00,SSEF,
genome,50.0,32,64.0,374.87,SSEF,
genome,50.0,64,64.0,388.90,SSEF,
genome,50.0,128,64.0,379.25,SSEF,
genome,50.0,256,64.0,372.80,SSEF,
genome,50.0,512,64.0,416.23,SSEF,
genome,50.0,1024,64.0,421.85,SSEF,
genome,50.0,2,64.0,0.00,TVSBS,
genome,50.0,4,64.0,0.00,TVSBS,
genome,50.0,8,64.0,0.00,TVSBS,
genome,50.0,16,64.0,0.00,TVSBS,
genome,50.0,32,64.0,0.00,TVSBS,
genome,50.0,64,64.0,0.00,TVSBS,
genome,50.0,128,64.0,0.00,TVSBS,
genome,50.0,256,64.0,0.00,TVSBS,
genome,50.0,512,64.0,0.00,TVSBS,
genome,50.0,1024,64.0,0.00,TVSBS,
genome,50.0,2,64.0,431.66,TW,
genome,50.0,4,64.0,376.92,TW,
genome,50.0,8,64.0,343.68,TW,
genome,50.0,16,64.0,358.23,TW,
genome,50.0,32,64.0,366.74,TW,
genome,50.0,64,64.0,378.66,TW,
genome,50.0,128,64.0,382.11,TW,
genome,50.0,256,64.0,376.58,TW,
genome,50.0,512,64.0,391.78,TW,
genome,50.0,1024,64.0,392.80,TW,
italianTexts,1.0,2,128.0,0.00,AOSO2,
italianTexts,1.0,4,128.0,1.17,AOSO2,
italianTexts,1.0,8,128.0,0.89,AOSO2,
italianTexts,1.0,16,128.0,1.84,AOSO2,
italianTexts,1.0,32,128.0,1.16,AOSO2,
italianTexts,1.0,64,128.0,1.42,AOSO2,
italianTexts,1.0,128,128.0,1.94,AOSO2,
italianTexts,1.0,256,128.0,1.63,AOSO2,
italianTexts,1.0,512,128.0,0.92,AOSO2,
italianTexts,1.0,1024,128.0,1.31,AOSO2,
italianTexts,1.0,2,128.0,7.08,BM,
italianTexts,1.0,4,128.0,3.75,BM,
italianTexts,1.0,8,128.0,2.02,BM,
italianTexts,1.0,16,128.0,1.26,BM,
italianTexts,1.0,32,128.0,0.61,BM,
italianTexts,1.0,64,128.0,1.03,BM,
italianTexts,1.0,128,128.0,0.93,BM,
italianTexts,1.0,256,128.0,0.47,BM,
italianTexts,1.0,512,128.0,0.42,BM,
italianTexts,1.0,1024,128.0,1.14,BM,
italianTexts,1.0,2,128.0,3.27,BMH-SBNDM,
italianTexts,1.0,4,128.0,3.15,BMH-SBNDM,
italianTexts,1.0,8,128.0,1.81,BMH-SBNDM,
italianTexts,1.0,16,128.0,0.83,BMH-SBNDM,
italianTexts,1.0,32,128.0,0.96,BMH-SBNDM,
italianTexts,1.0,64,128.0,0.50,BMH-SBNDM,
italianTexts,1.0,128,128.0,0.51,BMH-SBNDM,
italianTexts,1.0,256,128.0,0.86,BMH-SBNDM,
italianTexts,1.0,512,128.0,0.49,BMH-SBNDM,
italianTexts,1.0,1024,128.0,0.49,BMH-SBNDM,
italianTexts,1.0,2,128.0,4.04,BNDM,
italianTexts,1.0,4,128.0,2.76,BNDM,
italianTexts,1.0,8,128.0,1.36,BNDM,
italianTexts,1.0,16,128.0,0.98,BNDM,
italianTexts,1.0,32,128.0,0.54,BNDM,
italianTexts,1.0,64,128.0,0.70,BNDM,
italianTexts,1.0,128,128.0,0.90,BNDM,
italianTexts,1.0,256,128.0,0.54,BNDM,
italianTexts,1.0,512,128.0,0.51,BNDM,
italianTexts,1.0,1024,128.0,0.96,BNDM,
italianTexts,1.0,2,128.0,2.05,EBOM,
italianTexts,1.0,4,128.0,0.71,EBOM,EBOM
italianTexts,1.0,8,128.0,1.08,EBOM,
italianTexts,1.0,16,128.0,0.42,EBOM,EBOM
italianTexts,1.0,32,128.0,0.92,EBOM,
italianTexts,1.0,64,128.0,0.50,EBOM,
italianTexts,1.0,128,128.0,0.88,EBOM,
italianTexts,1.0,256,128.0,0.41,EBOM,
italianTexts,1.0,512,128.0,0.70,EBOM,
italianTexts,1.0,1024,128.0,0.75,EBOM,
italianTexts,1.0,2,128.0,0.00,FAOSO4,
italianTexts,1.0,4,128.0,0.00,FAOSO4,
italianTexts,1.0,8,128.0,0.80,FAOSO4,
italianTexts,1.0,16,128.0,0.95,FAOSO4,
italianTexts,1.0,32,128.0,0.62,FAOSO4,
italianTexts,1.0,64,128.0,0.74,FAOSO4,
italianTexts,1.0,128,128.0,0.58,FAOSO4,
italianTexts,1.0,256,128.0,0.60,FAOSO4,
italianTexts,1.0,512,128.0,1.46,FAOSO4,
italianTexts,1.0,1024,128.0,0.58,FAOSO4,
italianTexts,1.0,2,128.0,1.76,FJS,
italianTexts,1.0,4,128.0,0.99,FJS,
italianTexts,1.0,8,128.0,1.95,FJS,
italianTexts,1.0,16,128.0,0.73,FJS,
italianTexts,1.0,32,128.0,0.96,FJS,
italianTexts,1.0,64,128.0,1.08,FJS,
italianTexts,1.0,128,128.0,0.87,FJS,
italianTexts,1.0,256,128.0,0.98,FJS,
italianTexts,1.0,512,128.0,1.02,FJS,
italianTexts,1.0,1024,128.0,1.02,FJS,
italianTexts,1.0,2,128.0,3.86,FS,
italianTexts,1.0,4,128.0,1.98,FS,
italianTexts,1.0,8,128.0,0.94,FS,
italianTexts,1.0,16,128.0,0.66,FS,
italianTexts,1.0,32,128.0,0.54,FS,
italianTexts,1.0,64,128.0,0.68,FS,
italianTexts,1.0,128,128.0,0.57,FS,
italianTexts,1.0,256,128.0,0.39,FS,
italianTexts,1.0,512,128.0,0.38,FS,
italianTexts,1.0,1024,128.0,0.37,FS,
italianTexts,1.0,2,128.0,2.29,FSBNDM,
italianTexts,1.0,4,128.0,1.52,FSBNDM,
italianTexts,1.0,8,128.0,0.61,FSBNDM,
italianTexts,1.0,16,128.0,0.49,FSBNDM,
italianTexts,1.0,32,128.0,0.67,FSBNDM,
italianTexts,1.0,64,128.0,0.55,FSBNDM,
italianTexts,1.0,128,128.0,0.84,FSBNDM,
italianTexts,1.0,256,128.0,0.39,FSBNDM,
italianTexts,1.0,512,128.0,0.38,FSBNDM,
italianTexts,1.0,1024,128.0,0.47,FSBNDM,
italianTexts,1.0,2,128.0,5.55,HOR,
italianTexts,1.0,4,128.0,2.76,HOR,
italianTexts,1.0,8,128.0,1.56,HOR,
italianTexts,1.0,16,128.0,0.77,HOR,
italianTexts,1.0,32,128.0,0.70,HOR,
italianTexts,1.0,64,128.0,0.51,HOR,
italianTexts,1.0,128,128.0,0.41,HOR,
italianTexts,1.0,256,128.0,0.38,HOR,
italianTexts,1.0,512,128.0,0.36,HOR,
italianTexts,1.0,1024,128.0,0.54,HOR,
italianTexts,1.0,2,128.0,2.65,KR,
italianTexts,1.0,4,128.0,2.19,KR,
italianTexts,1.0,8,128.0,3.61,KR,
italianTexts,1.0,16,128.0,3.12,KR,
italianTexts,1.0,32,128.0,2.38,KR,
italianTexts,1.0,64,128.0,3.57,KR,
italianTexts,1.0,128,128.0,3.07,KR,
italianTexts,1.0,256,128.0,3.81,KR,
italianTexts,1.0,512,128.0,2.64,KR,
italianTexts,1.0,1024,128.0,2.07,KR,
italianTexts,1.0,2,128.0,2.60,LBNDM,
italianTexts,1.0,4,128.0,2.46,LBNDM,
italianTexts,1.0,8,128.0,1.31,LBNDM,
italianTexts,1.0,16,128.0,1.38,LBNDM,
italianTexts,1.0,32,128.0,0.50,LBNDM,LBNDM
italianTexts,1.0,64,128.0,0.50,LBNDM,
italianTexts,1.0,128,128.0,0.32,LBNDM,LBNDM
italianTexts,1.0,256,128.0,0.34,LBNDM,LBNDM
italianTexts,1.0,512,128.0,0.28,LBNDM,LBNDM
italianTexts,1.0,1024,128.0,0.28,LBNDM,LBNDM
italianTexts,1.0,2,128.0,4.17,RAITA,
italianTexts,1.0,4,128.0,2.38,RAITA,
italianTexts,1.0,8,128.0,1.44,RAITA,
italianTexts,1.0,16,128.0,0.70,RAITA,
italianTexts,1.0,32,128.0,0.52,RAITA,
italianTexts,1.0,64,128.0,0.49,RAITA,
italianTexts,1.0,128,128.0,0.38,RAITA,
italianTexts,1.0,256,128.0,0.39,RAITA,
italianTexts,1.0,512,128.0,0.39,RAITA,
italianTexts,1.0,1024,128.0,0.33,RAITA,
italianTexts,1.0,2,128.0,1.49,SBNDMQ2,SBNDMQ2
italianTexts,1.0,4,128.0,0.86,SBNDMQ2,
italianTexts,1.0,8,128.0,0.51,SBNDMQ2,SBNDMQ2
italianTexts,1.0,16,128.0,0.73,SBNDMQ2,
italianTexts,1.0,32,128.0,1.30,SBNDMQ2,
italianTexts,1.0,64,128.0,0.39,SBNDMQ2,SBNDMQ2
italianTexts,1.0,128,128.0,0.35,SBNDMQ2,
italianTexts,1.0,256,128.0,0.38,SBNDMQ2,
italianTexts,1.0,512,128.0,0.35,SBNDMQ2,
italianTexts,1.0,1024,128.0,0.35,SBNDMQ2,
italianTexts,1.0,2,128.0,2.10,SO,
italianTexts,1.0,4,128.0,1.60,SO,
italianTexts,1.0,8,128.0,1.06,SO,
italianTexts,1.0,16,128.0,1.46,SO,
italianTexts,1.0,32,128.0,2.03,SO,
italianTexts,1.0,64,128.0,2.14,SO,
italianTexts,1.0,128,128.0,2.04,SO,
italianTexts,1.0,256,128.0,1.65,SO,
italianTexts,1.0,512,128.0,2.64,SO,
italianTexts,1.0,1024,128.0,1.68,SO,
italianTexts,1.0,2,128.0,0.00,SSEF,
italianTexts,1.0,4,128.0,0.00,SSEF,
italianTexts,1.0,8,128.0,0.00,SSEF,
italianTexts,1.0,16,128.0,0.00,SSEF,
italianTexts,1.0,32,128.0,5.74,SSEF,
italianTexts,1.0,64,128.0,5.36,SSEF,
italianTexts,1.0,128,128.0,5.35,SSEF,
italianTexts,1.0,256,128.0,5.72,SSEF,
italianTexts,1.0,512,128.0,7.38,SSEF,
italianTexts,1.0,1024,128.0,7.05,SSEF,
italianTexts,1.0,2,128.0,156.11,TVSBS,
italianTexts,1.0,4,128.0,79.96,TVSBS,
italianTexts,1.0,8,128.0,112.98,TVSBS,
italianTexts,1.0,16,128.0,70.81,TVSBS,
italianTexts,1.0,32,128.0,25.81,TVSBS,
italianTexts,1.0,64,128.0,23.40,TVSBS,
italianTexts,1.0,128,128.0,19.19,TVSBS,
italianTexts,1.0,256,128.0,27.29,TVSBS,
italianTexts,1.0,512,128.0,21.35,TVSBS,
italianTexts,1.0,1024,128.0,18.77,TVSBS,
italianTexts,1.0,2,128.0,4.47,TW,
italianTexts,1.0,4,128.0,4.62,TW,
italianTexts,1.0,8,128.0,3.80,TW,
italianTexts,1.0,16,128.0,4.68,TW,
italianTexts,1.0,32,128.0,3.57,TW,
italianTexts,1.0,64,128.0,3.42,TW,
italianTexts,1.0,128,128.0,4.39,TW,
italianTexts,1.0,256,128.0,3.41,TW,
italianTexts,1.0,512,128.0,2.40,TW,
italianTexts,1.0,1024,128.0,3.40,TW,
italianTexts,5.0,2,128.0,0.00,AOSO2,
italianTexts,5.0,4,128.0,9.92,AOSO2,
italianTexts,5.0,8,128.0,8.02,AOSO2,
italianTexts,5.0,16,128.0,8.69,AOSO2,
italianTexts,5.0,32,128.0,7.54,AOSO2,
italianTexts,5.0,64,128.0,7.72,AOSO2,
italianTexts,5.0,128,128.0,8.71,AOSO2,
italianTexts,5.0,256,128.0,9.12,AOSO2,
italianTexts,5.0,512,128.0,7.60,AOSO2,
italianTexts,5.0,1024,128.0,9.96,AOSO2,
italianTexts,5.0,2,128.0,31.80,BM,
italianTexts,5.0,4,128.0,17.75,BM,
italianTexts,5.0,8,128.0,10.51,BM,
italianTexts,5.0,16,128.0,6.25,BM,
italianTexts,5.0,32,128.0,4.96,BM,
italianTexts,5.0,64,128.0,4.49,BM,
italianTexts,5.0,128,128.0,3.96,BM,
italianTexts,5.0,256,128.0,4.46,BM,
italianTexts,5.0,512,128.0,2.63,BM,
italianTexts,5.0,1024,128.0,3.74,BM,
italianTexts,5.0,2,128.0,22.25,BMH-SBNDM,
italianTexts,5.0,4,128.0,13.30,BMH-SBNDM,
italianTexts,5.0,8,128.0,8.37,BMH-SBNDM,
italianTexts,5.0,16,128.0,5.61,BMH-SBNDM,
italianTexts,5.0,32,128.0,4.16,BMH-SBNDM,
italianTexts,5.0,64,128.0,3.50,BMH-SBNDM,
italianTexts,5.0,128,128.0,4.81,BMH-SBNDM,
italianTexts,5.0,256,128.0,4.41,BMH-SBNDM,
italianTexts,5.0,512,128.0,2.43,BMH-SBNDM,
italianTexts,5.0,1024,128.0,4.14,BMH-SBNDM,
italianTexts,5.0,2,128.0,18.49,BNDM,
italianTexts,5.0,4,128.0,15.01,BNDM,
italianTexts,5.0,8,128.0,11.46,BNDM,
italianTexts,5.0,16,128.0,7.18,BNDM,
italianTexts,5.0,32,128.0,4.69,BNDM,
italianTexts,5.0,64,128.0,3.70,BNDM,
italianTexts,5.0,128,128.0,4.05,BNDM,
italianTexts,5.0,256,128.0,3.88,BNDM,
italianTexts,5.0,512,128.0,3.65,BNDM,
italianTexts,5.0,1024,128.0,3.81,BNDM,
italianTexts,5.0,2,128.0,13.51,EBOM,
italianTexts,5.0,4,128.0,6.11,EBOM,EBOM
italianTexts,5.0,8,128.0,4.42,EBOM,
italianTexts,5.0,16,128.0,3.11,EBOM,
italianTexts,5.0,32,128.0,3.04,EBOM,
italianTexts,5.0,64,128.0,3.43,EBOM,
italianTexts,5.0,128,128.0,2.90,EBOM,
italianTexts,5.0,256,128.0,3.40,EBOM,
italianTexts,5.0,512,128.0,2.13,EBOM,
italianTexts,5.0,1024,128.0,2.57,EBOM,
italianTexts,5.0,2,128.0,0.00,FAOSO4,
italianTexts,5.0,4,128.0,0.00,FAOSO4,
italianTexts,5.0,8,128.0,5.21,FAOSO4,
italianTexts,5.0,16,128.0,4.22,FAOSO4,
italianTexts,5.0,32,128.0,6.45,FAOSO4,
italianTexts,5.0,64,128.0,4.97,FAOSO4,
italianTexts,5.0,128,128.0,5.42,FAOSO4,
italianTexts,5.0,256,128.0,5.54,FAOSO4,
italianTexts,5.0,512,128.0,4.24,FAOSO4,
italianTexts,5.0,1024,128.0,4.79,FAOSO4,
italianTexts,5.0,2,128.0,26.20,FJS,
italianTexts,5.0,4,128.0,30.33,FJS,
italianTexts,5.0,8,128.0,9.42,FJS,
italianTexts,5.0,16,128.0,5.18,FJS,
italianTexts,5.0,32,128.0,3.60,FJS,
italianTexts,5.0,64,128.0,3.44,FJS,
italianTexts,5.0,128,128.0,3.20,FJS,
italianTexts,5.0,256,128.0,2.98,FJS,
italianTexts,5.0,512,128.0,2.91,FJS,
italianTexts,5.0,1024,128.0,4.09,FJS,
italianTexts,5.0,2,128.0,22.77,FS,
italianTexts,5.0,4,128.0,11.69,FS,
italianTexts,5.0,8,128.0,8.36,FS,
italianTexts,5.0,16,128.0,4.43,FS,
italianTexts,5.0,32,128.0,4.51,FS,
italianTexts,5.0,64,128.0,3.80,FS,
italianTexts,5.0,128,128.0,2.48,FS,FS
italianTexts,5.0,256,128.0,2.94,FS,
italianTexts,5.0,512,128.0,4.12,FS,
italianTexts,5.0,1024,128.0,3.30,FS,
italianTexts,5.0,2,128.0,10.53,FSBNDM,
italianTexts,5.0,4,128.0,8.01,FSBNDM,
italianTexts,5.0,8,128.0,4.66,FSBNDM,
italianTexts,5.0,16,128.0,3.65,FSBNDM,
italianTexts,5.0,32,128.0,2.90,FSBNDM,
italianTexts,5.0,64,128.0,3.19,FSBNDM,
italianTexts,5.0,128,128.0,3.81,FSBNDM,
italianTexts,5.0,256,128.0,3.86,FSBNDM,
italianTexts,5.0,512,128.0,2.47,FSBNDM,
italianTexts,5.0,1024,128.0,3.37,FSBNDM,
italianTexts,5.0,2,128.0,30.02,HOR,
italianTexts,5.0,4,128.0,15.62,HOR,
italianTexts,5.0,8,128.0,10.68,HOR,
italianTexts,5.0,16,128.0,6.82,HOR,
italianTexts,5.0,32,128.0,3.95,HOR,
italianTexts,5.0,64,128.0,4.72,HOR,
italianTexts,5.0,128,128.0,3.08,HOR,
italianTexts,5.0,256,128.0,3.51,HOR,
italianTexts,5.0,512,128.0,3.52,HOR,
italianTexts,5.0,1024,128.0,4.28,HOR,
italianTexts,5.0,2,128.0,17.02,KR,
italianTexts,5.0,4,128.0,17.43,KR,
italianTexts,5.0,8,128.0,16.88,KR,
italianTexts,5.0,16,128.0,15.53,KR,
italianTexts,5.0,32,128.0,16.65,KR,
italianTexts,5.0,64,128.0,17.12,KR,
italianTexts,5.0,128,128.0,15.93,KR,
italianTexts,5.0,256,128.0,15.44,KR,
italianTexts,5.0,512,128.0,13.32,KR,
italianTexts,5.0,1024,128.0,15.28,KR,
italianTexts,5.0,2,128.0,17.88,LBNDM,
italianTexts,5.0,4,128.0,14.69,LBNDM,
italianTexts,5.0,8,128.0,11.20,LBNDM,
italianTexts,5.0,16,128.0,6.44,LBNDM,
italianTexts,5.0,32,128.0,3.71,LBNDM,
italianTexts,5.0,64,128.0,2.57,LBNDM,LBNDM
italianTexts,5.0,128,128.0,3.03,LBNDM,
italianTexts,5.0,256,128.0,2.62,LBNDM,LBNDM
italianTexts,5.0,512,128.0,1.57,LBNDM,LBNDM
italianTexts,5.0,1024,128.0,2.33,LBNDM,LBNDM
italianTexts,5.0,2,128.0,21.46,RAITA,
italianTexts,5.0,4,128.0,13.22,RAITA,
italianTexts,5.0,8,128.0,9.41,RAITA,
italianTexts,5.0,16,128.0,4.68,RAITA,
italianTexts,5.0,32,128.0,4.06,RAITA,
italianTexts,5.0,64,128.0,3.84,RAITA,
italianTexts,5.0,128,128.0,3.88,RAITA,
italianTexts,5.0,256,128.0,2.82,RAITA,
italianTexts,5.0,512,128.0,3.76,RAITA,
italianTexts,5.0,1024,128.0,3.50,RAITA,
italianTexts,5.0,2,128.0,12.99,SBNDMQ2,
italianTexts,5.0,4,128.0,6.52,SBNDMQ2,
italianTexts,5.0,8,128.0,4.23,SBNDMQ2,SBNDMQ2
italianTexts,5.0,16,128.0,3.04,SBNDMQ2,SBNDMQ2
italianTexts,5.0,32,128.0,2.87,SBNDMQ2,SBNDMQ2
italianTexts,5.0,64,128.0,3.39,SBNDMQ2,
italianTexts,5.0,128,128.0,2.82,SBNDMQ2,
italianTexts,5.0,256,128.0,3.02,SBNDMQ2,
italianTexts,5.0,512,128.0,2.18,SBNDMQ2,
italianTexts,5.0,1024,128.0,3.88,SBNDMQ2,
italianTexts,5.0,2,128.0,9.34,SO,SO
italianTexts,5.0,4,128.0,9.99,SO,
italianTexts,5.0,8,128.0,9.68,SO,
italianTexts,5.0,16,128.0,9.40,SO,
italianTexts,5.0,32,128.0,8.74,SO,
italianTexts,5.0,64,128.0,10.96,SO,
italianTexts,5.0,128,128.0,10.53,SO,
italianTexts,5.0,256,128.0,9.68,SO,
italianTexts,5.0,512,128.0,10.36,SO,
italianTexts,5.0,1024,128.0,10.97,SO,
italianTexts,5.0,2,128.0,0.00,SSEF,
italianTexts,5.0,4,128.0,0.00,SSEF,
italianTexts,5.0,8,128.0,0.00,SSEF,
italianTexts,5.0,16,128.0,0.00,SSEF,
italianTexts,5.0,32,128.0,37.39,SSEF,
italianTexts,5.0,64,128.0,33.39,SSEF,
italianTexts,5.0,128,128.0,31.18,SSEF,
italianTexts,5.0,256,128.0,28.35,SSEF,
italianTexts,5.0,512,128.0,29.69,SSEF,
italianTexts,5.0,1024,128.0,30.67,SSEF,
italianTexts,5.0,2,128.0,1092.18,TVSBS,
italianTexts,5.0,4,128.0,749.83,TVSBS,
italianTexts,5.0,8,128.0,373.94,TVSBS,
italianTexts,5.0,16,128.0,253.82,TVSBS,
italianTexts,5.0,32,128.0,233.95,TVSBS,
italianTexts,5.0,64,128.0,236.75,TVSBS,
italianTexts,5.0,128,128.0,174.01,TVSBS,
italianTexts,5.0,256,128.0,113.73,TVSBS,
italianTexts,5.0,512,128.0,174.44,TVSBS,
italianTexts,5.0,1024,128.0,156.50,TVSBS,
italianTexts,5.0,2,128.0,23.81,TW,
italianTexts,5.0,4,128.0,23.28,TW,
italianTexts,5.0,8,128.0,23.51,TW,
italianTexts,5.0,16,128.0,23.40,TW,
italianTexts,5.0,32,128.0,21.28,TW,
italianTexts,5.0,64,128.0,21.49,TW,
italianTexts,5.0,128,128.0,20.23,TW,
italianTexts,5.0,256,128.0,19.51,TW,
italianTexts,5.0,512,128.0,18.00,TW,
italianTexts,5.0,1024,128.0,17.71,TW,
italianTexts,10.0,2,128.0,0.00,AOSO2,
italianTexts,10.0,4,128.0,20.61,AOSO2,
italianTexts,10.0,8,128.0,18.13,AOSO2,
italianTexts,10.0,16,128.0,16.74,AOSO2,
italianTexts,10.0,32,128.0,18.25,AOSO2,
italianTexts,10.0,64,128.0,19.32,AOSO2,
italianTexts,10.0,128,128.0,17.73,AOSO2,
italianTexts,10.0,256,128.0,19.52,AOSO2,
italianTexts,10.0,512,128.0,17.44,AOSO2,
italianTexts,10.0,1024,128.0,18.15,AOSO2,
italianTexts,10.0,2,128.0,61.05,BM,
italianTexts,10.0,4,128.0,35.05,BM,
italianTexts,10.0,8,128.0,21.04,BM,
italianTexts,10.0,16,128.0,14.65,BM,
italianTexts,10.0,32,128.0,12.32,BM,
italianTexts,10.0,64,128.0,9.72,BM,
italianTexts,10.0,128,128.0,7.41,BM,
italianTexts,10.0,256,128.0,8.08,BM,
italianTexts,10.0,512,128.0,5.87,BM,
italianTexts,10.0,1024,128.0,6.97,BM,
italianTexts,10.0,2,128.0,47.66,BMH-SBNDM,
italianTexts,10.0,4,128.0,26.58,BMH-SBNDM,
italianTexts,10.0,8,128.0,15.78,BMH-SBNDM,
italianTexts,10.0,16,128.0,9.91,BMH-SBNDM,
italianTexts,10.0,32,128.0,8.67,BMH-SBNDM,
italianTexts,10.0,64,128.0,8.22,BMH-SBNDM,
italianTexts,10.0,128,128.0,9.07,BMH-SBNDM,
italianTexts,10.0,256,128.0,8.00,BMH-SBNDM,
italianTexts,10.0,512,128.0,9.99,BMH-SBNDM,
italianTexts,10.0,1024,128.0,10.60,BMH-SBNDM,
italianTexts,10.0,2,128.0,37.98,BNDM,
italianTexts,10.0,4,128.0,29.63,BNDM,
italianTexts,10.0,8,128.0,23.32,BNDM,
italianTexts,10.0,16,128.0,18.72,BNDM,
italianTexts,10.0,32,128.0,10.79,BNDM,
italianTexts,10.0,64,128.0,8.56,BNDM,
italianTexts,10.0,128,128.0,8.90,BNDM,
italianTexts,10.0,256,128.0,7.87,BNDM,
italianTexts,10.0,512,128.0,10.59,BNDM,
italianTexts,10.0,1024,128.0,8.88,BNDM,
italianTexts,10.0,2,128.0,27.74,EBOM,
italianTexts,10.0,4,128.0,13.79,EBOM,
italianTexts,10.0,8,128.0,7.85,EBOM,EBOM
italianTexts,10.0,16,128.0,6.78,EBOM,
italianTexts,10.0,32,128.0,6.65,EBOM,
italianTexts,10.0,64,128.0,6.36,EBOM,
italianTexts,10.0,128,128.0,6.56,EBOM,
italianTexts,10.0,256,128.0,6.84,EBOM,
italianTexts,10.0,512,128.0,5.54,EBOM,
italianTexts,10.0,1024,128.0,5.82,EBOM,
italianTexts,10.0,2,128.0,0.00,FAOSO4,
italianTexts,10.0,4,128.0,0.00,FAOSO4,
italianTexts,10.0,8,128.0,11.54,FAOSO4,
italianTexts,10.0,16,128.0,8.45,FAOSO4,
italianTexts,10.0,32,128.0,11.67,FAOSO4,
italianTexts,10.0,64,128.0,11.13,FAOSO4,
italianTexts,10.0,128,128.0,10.70,FAOSO4,
italianTexts,10.0,256,128.0,9.94,FAOSO4,
italianTexts,10.0,512,128.0,10.68,FAOSO4,
italianTexts,10.0,1024,128.0,11.06,FAOSO4,
italianTexts,10.0,2,128.0,18.77,FJS,FJS
italianTexts,10.0,4,128.0,17.70,FJS,
italianTexts,10.0,8,128.0,31.97,FJS,
italianTexts,10.0,16,128.0,4.79,FJS,FJS
italianTexts,10.0,32,128.0,6.41,FJS,FJS
italianTexts,10.0,64,128.0,6.12,FJS,
italianTexts,10.0,128,128.0,9.07,FJS,
italianTexts,10.0,256,128.0,5.84,FJS,
italianTexts,10.0,512,128.0,6.45,FJS,
italianTexts,10.0,1024,128.0,7.40,FJS,
italianTexts,10.0,2,128.0,49.81,FS,
italianTexts,10.0,4,128.0,25.41,FS,
italianTexts,10.0,8,128.0,17.02,FS,
italianTexts,10.0,16,128.0,12.56,FS,
italianTexts,10.0,32,128.0,8.69,FS,
italianTexts,10.0,64,128.0,7.74,FS,
italianTexts,10.0,128,128.0,6.52,FS,
italianTexts,10.0,256,128.0,6.49,FS,
italianTexts,10.0,512,128.0,7.73,FS,
italianTexts,10.0,1024,128.0,7.13,FS,
italianTexts,10.0,2,128.0,26.19,FSBNDM,
italianTexts,10.0,4,128.0,15.41,FSBNDM,
italianTexts,10.0,8,128.0,8.61,FSBNDM,
italianTexts,10.0,16,128.0,6.90,FSBNDM,
italianTexts,10.0,32,128.0,6.68,FSBNDM,
italianTexts,10.0,64,128.0,7.34,FSBNDM,
italianTexts,10.0,128,128.0,7.93,FSBNDM,
italianTexts,10.0,256,128.0,7.58,FSBNDM,
italianTexts,10.0,512,128.0,5.97,FSBNDM,
italianTexts,10.0,1024,128.0,5.95,FSBNDM,
italianTexts,10.0,2,128.0,60.15,HOR,
italianTexts,10.0,4,128.0,37.71,HOR,
italianTexts,10.0,8,128.0,19.51,HOR,
italianTexts,10.0,16,128.0,11.94,HOR,
italianTexts,10.0,32,128.0,9.17,HOR,
italianTexts,10.0,64,128.0,8.40,HOR,
italianTexts,10.0,128,128.0,8.37,HOR,
italianTexts,10.0,256,128.0,6.54,HOR,
italianTexts,10.0,512,128.0,6.85,HOR,
italianTexts,10.0,1024,128.0,6.03,HOR,
italianTexts,10.0,2,128.0,35.95,KR,
italianTexts,10.0,4,128.0,32.23,KR,
italianTexts,10.0,8,128.0,35.08,KR,
italianTexts,10.0,16,128.0,32.26,KR,
italianTexts,10.0,32,128.0,34.70,KR,
italianTexts,10.0,64,128.0,32.88,KR,
italianTexts,10.0,128,128.0,31.67,KR,
italianTexts,10.0,256,128.0,34.44,KR,
italianTexts,10.0,512,128.0,33.63,KR,
italianTexts,10.0,1024,128.0,33.97,KR,
italianTexts,10.0,2,128.0,39.55,LBNDM,
italianTexts,10.0,4,128.0,28.91,LBNDM,
italianTexts,10.0,8,128.0,21.22,LBNDM,
italianTexts,10.0,16,128.0,13.31,LBNDM,
italianTexts,10.0,32,128.0,9.02,LBNDM,
italianTexts,10.0,64,128.0,5.84,LBNDM,
italianTexts,10.0,128,128.0,6.10,LBNDM,LBNDM
italianTexts,10.0,256,128.0,5.08,LBNDM,LBNDM
italianTexts,10.0,512,128.0,4.83,LBNDM,LBNDM
italianTexts,10.0,1024,128.0,5.36,LBNDM,LBNDM
italianTexts,10.0,2,128.0,45.69,RAITA,
italianTexts,10.0,4,128.0,28.96,RAITA,
italianTexts,10.0,8,128.0,18.91,RAITA,
italianTexts,10.0,16,128.0,10.94,RAITA,
italianTexts,10.0,32,128.0,8.99,RAITA,
italianTexts,10.0,64,128.0,6.35,RAITA,
italianTexts,10.0,128,128.0,6.31,RAITA,
italianTexts,10.0,256,128.0,6.41,RAITA,
italianTexts,10.0,512,128.0,7.31,RAITA,
italianTexts,10.0,1024,128.0,6.66,RAITA,
italianTexts,10.0,2,128.0,25.09,SBNDMQ2,
italianTexts,10.0,4,128.0,12.10,SBNDMQ2,SBNDMQ2
italianTexts,10.0,8,128.0,8.47,SBNDMQ2,
italianTexts,10.0,16,128.0,6.88,SBNDMQ2,
italianTexts,10.0,32,128.0,7.34,SBNDMQ2,
italianTexts,10.0,64,128.0,5.76,SBNDMQ2,SBNDMQ2
italianTexts,10.0,128,128.0,6.57,SBNDMQ2,
italianTexts,10.0,256,128.0,5.52,SBNDMQ2,
italianTexts,10.0,512,128.0,6.87,SBNDMQ2,
